num,tier,zone,city,company,address,industry
1962,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Central Elgin,Sterling Ridge- Powerco Parkway,"25 Powerco Parkway, Central Elgin, ON N5P 3S7, Canada",manufacturer
1963,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dorchester,Jand Manufacturing Ltd,"5 Starlight Ln, Dorchester, ON N0L 1G5, Canada",manufacturer
1964,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dorchester,Maudsley Manufacturing,"87 Queen St, Dorchester, ON N0L 1G2, Canada",manufacturer
1965,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dorchester,Taylor Made Metal,"89 Woodvale Dr, Dorchester, ON N0L 1G3, Canada",metal fabrication
1966,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dorchester,X&G Classic Parts,"2811 Catherine St, Dorchester, ON N0L 1G4, Canada",automotive parts manufacturer
1967,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton,Alterna Savings - Dutton,"207 Currie Rd, Dutton, ON N0L 1J0, Canada",manufacturer
1968,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton,Astron Specialty Metals Ltd,"30 Durward Pl, Waterloo, ON N2L 4E4, Canada",metal fabrication
1969,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton,Dutton Variety & Gas Bar Inc,"197 Currie Rd, Dutton, ON N0L 1J0, Canada",manufacturer
1970,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton,ECONO,"197 Currie Rd, Dutton, ON N0L 1J0, Canada",manufacturer
1971,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton,Grit-Fit,"196 Currie Rd, Dutton, ON N0L 1J0, Canada",manufacturer
1972,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton,TODAY WEDDINGS,"203 Currie Rd, Dutton, ON N0L 1J0, Canada",manufacturer
1973,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton,Weds Theatre,"199 Currie Rd, Dutton, ON N0L 1J0, Canada",manufacturer
1974,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton,Xtr,"197 Currie Rd, Dutton, ON N0L 1J0, Canada",manufacturer
1975,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,AKMZF,"167 Queens Line, Rodney, ON N0L 2C0, Canada",manufacturing company
1976,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,Aldred Maple Products,"15677 County Rd 5, Dutton/Dunwich, ON N0L, Canada",manufacturer
1977,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,CVD Tool & Machine,"23792 Pioneer Line, West Lorne, ON N0L 2P0, Canada",manufacturing company
1978,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,Caledonia three,"1B Lions St, Dutton/Dunwich, ON N0L 1J0, Canada",manufacturer
1979,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,Dixon's Feed Service,"217 Graham Rd, West Lorne, ON N0L 2P0, Canada",food manufacturer
1980,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,Earl Macdonald & Son Transport,"11099 Currie Rd, Dutton, ON N0L 1J0, Canada",manufacturer
1981,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,Pioneer Hay Sales,"29013 Pioneer Line, Dutton, ON N0L 1J0, Canada",manufacturer
1982,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,Prim Peony Event Co,"26779 Talbot Line, Wallacetown, ON N0L 2M0, Canada",food manufacturer
1983,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,Rogan's Automotive Services,"264 Finney St, West Lorne, ON N0L 2P0, Canada",automotive parts manufacturer
1984,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,Studio 174 Ceramics,"174 Currie Rd, Dutton, ON N0L 1J0, Canada",manufacturing company
1985,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,The Brandywine Garden Market,"25714 Pioneer Line, West Elgin, ON N0L 2P0, Canada",food manufacturer
1986,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,The In Home Chef,"26779 Talbot Line, Wallacetown, ON N0L 2M0, Canada",food manufacturer
1987,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,The actual Talbot Settlement Monument,"Dutton/Dunwich, ON N0L 1K0, Canada",manufacturer
1988,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Dutton-Dunwich,West Elgin Daffodil Auxiliary,"181 Currie Rd, Dutton, ON N0L 1J0, Canada",food manufacturer
1989,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,162 On Main • Art Collective,"162 Main St, Glencoe, ON N0L 1M0, Canada",manufacturer
1990,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,CB Creative Concepts,"205 Main St, Glencoe, ON N0L 1M0, Canada",manufacturer
1991,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,Country Depot,"22466 Dundonald Rd, Glencoe, ON N0L 1M0, Canada",manufacturer
1992,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,Creative Designs,"221 Main St, Glencoe, ON N0L 1M0, Canada",manufacturer
1993,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,Glencoe Auto Recyclers Inc,"249 McKellar St, Glencoe, ON N0L 1M0, Canada",automotive parts manufacturer
1994,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,Glencoe Country & Garden,"22466 Dundonald Road, Highway 80, Glencoe, ON N0L 1M0, Canada",manufacturing company
1995,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,Graham Gary Transport Ltd,"22336 Dundonald Rd, Glencoe, ON N0L 1M0, Canada",manufacturer
1996,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,Granton Gates Limited,"6735 Calvert Dr, Strathroy, ON N7G 3H5, Canada",metal fabrication
1997,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,Let It Brie Charcuterie,"222 Main St, Glencoe, ON N0L 1M0, Canada",plastics manufacturer
1998,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,"Ontario Plants Propagation Limited, Glencoe","110 Industrial Rd, Glencoe, ON N0L 1M0, Canada",manufacturer
1999,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,P.T.M Pre-Fab Installations Inc,"3844 Switzer Dr, Glencoe, ON N0L 1M0, Canada",manufacturer
2000,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,"Parrish & Heimbecker, Limited","23312 Dundonald Rd, Glencoe, ON N0L 1M0, Canada",manufacturer
2001,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,Podolinsky Equipment LTD,"21911 Simpson Rd, Glencoe, ON N0L 1M0, Canada",manufacturer
2002,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,River Point Cattle Company,"22950 Taits Road, R.R. 4, Glencoe, ON N0L 1M0, Canada",manufacturer
2003,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Glencoe,Royal Canadian Legion Branch 219,"156 McRae St, Glencoe, ON N0L 1M0, Canada",manufacturer
2004,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ilderton,Ilderton Food Mart,"13227 Ilderton Rd, Ilderton, ON N0M 2A0, Canada",OEM manufacturer
2005,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ilderton,Pacer Building Components - An AEP Company,"200 King St, Ilderton, ON N0M 2A0, Canada",manufacturer
2006,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ilderton,Plascad Manufacturing Inc,"5703 Egremont Dr, Ilderton, ON N0M 2A0, Canada",plastics manufacturer
2007,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ilderton,Rolling Ridge Maple Products,"22681 Vanneck Rd, Ilderton, ON N0M 2A0, Canada",food manufacturer
2008,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,401 Auto Financing | Ingersoll,"325 Ingersoll St S, Ingersoll, ON N5C 3J7, Canada",automotive parts manufacturer
2009,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,APC Auto Parts Centres,"40 Thames St S, Ingersoll, ON N5C 2S9, Canada",automotive parts manufacturer
2010,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Al's Tirecraft Ingersoll,"431 Bell St, Ingersoll, ON N5C 2P7, Canada",automotive parts manufacturer
2011,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Amojifoods,"27 Hartfield St, Ingersoll, ON N5C 0C4, Canada",food manufacturer
2012,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,ArcellorMittal Tailored Blanks AMTB,"50 Newman St, Ingersoll, ON N5C 3J8, Canada",manufacturing company
2013,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,B&T Fabrication,"584249 Beachville Rd, Ingersoll, ON N5C 3J5, Canada",metal fabrication
2014,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Canada Speedometer Inc,"201 Bell St, Ingersoll, ON N5C 2P2, Canada",automotive parts manufacturer
2015,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Carquest Auto Parts - Regis Auto Parts,"50 Thames St S, Ingersoll, ON N5C 2S9, Canada",automotive parts manufacturer
2016,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Dexter,"160 Ingersoll St S, Ingersoll, ON N5C 3J7, Canada",manufacturer
2017,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Field Gate Organics,"194338 19th Line, Ingersoll, ON N5C 3J6, Canada",food manufacturer
2018,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,FreshAuto,"40 Samnah Crescent, Ingersoll, ON N5C 3J7, Canada",automotive parts manufacturer
2019,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,GM CAMI Assembly,"300 Ingersoll St S, Ingersoll, ON N5C 4A6, Canada",manufacturer
2020,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,GMC at SEARLES MOTOR PRODUCTS LIMITED,"348 Harris St, Ingersoll, ON N5C 3J8, Canada",automotive parts manufacturer
2021,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Hydra Dyne Technology,"55 Samnah Crescent, Ingersoll, ON N5C 3J7, Canada",manufacturer
2022,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,IMT Precision,"347 King St W, Ingersoll, ON N5C 3K6, Canada",manufacturer
2023,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Import Automotive,"148 Carnegie St, Ingersoll, ON N5C 4A8, Canada",automotive parts manufacturer
2024,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Ingersoll Automotive Inc,"22 Charles St E, Ingersoll, ON N5C 1J6, Canada",automotive parts manufacturer
2025,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Ingersoll Rails House of Brews,"99 Victoria St, Ingersoll, ON N5C 3V9, Canada",manufacturer
2026,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,MVH Metal Products Inc,"404056 Union Rd, Ingersoll, ON N5C 3J8, Canada",metal fabrication
2027,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Mar-Ver Machine & Tool Inc,"334099 Plank Line, Ingersoll, ON N5C 3J8, Canada",manufacturing company
2028,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Oakwood Transport,"129 Oakwood St, Ingersoll, ON N5C 3J7, Canada",automotive parts manufacturer
2029,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Pow Specialty Equipment,"60 Samnah Crescent, Ingersoll, ON N5C 3J7, Canada",metal fabrication
2030,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Ingersoll,Tillsonburg Custom Foods,"50 Chisholm Dr, Ingersoll, ON N5C 3B3, Canada",food manufacturer
2031,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Kerwood,Canadian Plastics,"111 Gordon Baker Rd, North York, ON M2H 3R1, Canada",plastics manufacturer
2032,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Kerwood,Hamilton Plastic Fabricators Ltd,"347 Dosco Dr, Hamilton, ON L8E 2N6, Canada",plastics manufacturer
2033,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Kerwood,Ram Plastics Inc,"1401 Huntingwood Dr Unit 1, Scarborough, ON M1S 3J1, Canada",plastics manufacturer
2034,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Kerwood,Walkwood Supply,"35 Wellington St, Lindsay, ON K9V 3N2, Canada",automotive parts manufacturer
2035,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Komoka,A 1 Restoration,"100 Huron Ave, Komoka, ON N0L 1R0, Canada",manufacturer
2036,Tier 2 — Regional Manufacturer,Zone 4 — London / Middlesex,Komoka,Altrom/Auto-Camping- London,"191 Exeter Rd Units C & D & E & F & G, London, ON N6L 1A4, Canada",automotive parts manufacturer
