num,tier,zone,city,company,address,industry
1204,Tier 2 — Regional Manufacturer,Zone 1 — Windsor / Essex County,Tecumseh,Pure Merchandise,"5259 Tecumseh Rd E, Windsor, ON N8T 2B5, Canada",automotive parts manufacturer
1205,Tier 2 — Regional Manufacturer,Zone 1 — Windsor / Essex County,Tecumseh,Rapid Manufacturing,"11555 County Rd 42, Tecumseh, ON N8N 2M1, Canada",manufacturing company
1206,Tier 2 — Regional Manufacturer,Zone 1 — Windsor / Essex County,Tecumseh,Sigmapac Engineering Services,"1735 Sylvestre Dr, Tecumseh, ON N9K 0C1, Canada",manufacturer
1207,Tier 2 — Regional Manufacturer,Zone 1 — Windsor / Essex County,Tecumseh,TRQSS Inc,"255 Patillo Rd, Tecumseh, ON N8N 2L9, Canada",manufacturer
1208,Tier 2 — Regional Manufacturer,Zone 1 — Windsor / Essex County,Tecumseh,Tecumseh Casters Inc,"4080 North Service Rd E, Windsor, ON N8W 5X2, Canada",manufacturer
1209,Tier 2 — Regional Manufacturer,Zone 1 — Windsor / Essex County,Tecumseh,fleetsafe parts,"4145 7th Concession Rd #2, Tecumseh, ON N9A 6J3, Canada",automotive parts manufacturer
1210,Tier 2 — Regional Manufacturer,Zone 1 — Windsor / Essex County,Wheatley,Anthony Keats Marine Ltd,"78 Talbot St E, Wheatley, ON N0P 2P0, Canada",automotive parts manufacturer
1211,Tier 2 — Regional Manufacturer,Zone 1 — Windsor / Essex County,Wheatley,"Carquest Auto Parts - Whitelaw Automotive & Industrial Supply, LTD","575 Main St, Woodstock, ON N4S 1V3, Canada",automotive parts manufacturer
1212,Tier 2 — Regional Manufacturer,Zone 1 — Windsor / Essex County,Wheatley,Hike Metal Products Ltd,"324 Milo Rd, Wheatley, ON N0P 2P0, Canada",manufacturer
1213,Tier 2 — Regional Manufacturer,Zone 1 — Windsor / Essex County,Wheatley,Hãng,"R.R. #2, 303 Milo Rd, Wheatley, ON N0P 2P0, Canada",manufacturer
1214,Tier 2 — Regional Manufacturer,Zone 1 — Windsor / Essex County,Wheatley,John O's Foods Inc,"827 Drover's Rd, Wheatley, ON N0P 2P0, Canada",manufacturer
