place_id,company_name,formatted_address,city_searched,zone,keyword_searched,raw_query
ChIJBTs_E0KIK4gRHWvXDrxAkaE,115 Werlich Dr,"115 Werlich Dr, Cambridge, ON N1T 1N7, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"115 Werlich Dr , Cambridge, ON N1T 1N7, Canada"
ChIJO4RHd75hK4gRCg1CyEn2xFQ,1150 Northside Rd,"1150 Northside Rd, Burlington, ON L7M, Canada",Muirkirk,Zone 2 — Chatham-Kent,hub_address_search,"1150 Northside Rd , Burlington, ON L7M 1W8, Canada"
ChIJdQ-g0ar0K4gRp7tn8U5fZCo,1151 Victoria St N,"1151 Victoria St N, Kitchener, ON N2B 3C8, Canada",Kitchener,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"1151 Victoria St N , Kitchener, ON N2B 3C8, Canada"
ChIJ-TuoSJ8PzkwRQeeJ10XkxiE,1155 Algoma Rd,"1155 Algoma Rd, Ottawa, ON K1B 5B9, Canada",Dealtown,Zone 2 — Chatham-Kent,hub_address_search,"1155 Algoma Rd , Gloucester, ON K1B 0A1, Canada"
ChIJ5f4qnpbVOogRwdMTdo53ank,11555 County Rd 42,"11555 County Rd 42, Windsor, ON N8N 2M1, Canada",Lakeshore,Zone 1 — Windsor / Essex County,hub_address_search,"11555 countyroad42 , Windsor, ON N8N 2M1, Canada"
ChIJI5ZF0ECIK4gRzHSXkGZ2dqI,1165 Franklin Blvd,"1165 Franklin Blvd, Cambridge, ON N1R 8E1, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"1165 Franklin Blvd , Cambridge, ON N1R 8E1, Canada"
ChIJ6Xr2CMEuK4gRpGr2rjqs-ic,117 Basaltic Rd,"117 Basaltic Rd, Concord, ON L4K 1G4, Canada",Drayton,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"117 Basaltic Rd , Concord, ON L4K 1G4, Canada"
ChIJ6VI5I9-CJYgRfSSNdTrNzHg,1173 Michener Rd,"1173 Michener Rd, Sarnia, ON N7S 4B1, Canada",Sarnia,Zone 3 — Sarnia / Lambton County,hub_address_search,"1173 Michener Rd , Sarnia, ON N7S 5G5, Canada"
ChIJ42rYC_wsO4gRlIFkXczIswo,1176 Ouellette Ave,"1176 Ouellette Ave, Windsor, ON N9A 6S9, Canada",Windsor,Zone 1 — Windsor / Essex County,hub_address_search,"1176 Ouellette Ave , Windsor, ON N9A 1C9, Canada"
ChIJkT29ykaIK4gRqPmNzxUaXJc,1177 Franklin Blvd,"1177 Franklin Blvd, Cambridge, ON N1T 1X9, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"1177 Franklin Blvd , Cambridge, ON N1R 7W4, Canada"
ChIJ471LHUSIK4gRIkwlvqv4zEI,1185 Franklin Blvd,"1185 Franklin Blvd, Cambridge, ON N1R 7Y5, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"1185 Franklin Blvd , Cambridge, ON N1R 7Y5, Canada"
ChIJKWXs8T4FLIgRv8IrbHvWlm0,12 Baird St N,"12 Baird St N, Bright, ON N0J 1B0, Canada",Tavistock,Zone 5 — Woodstock / Oxford County,hub_address_search,"12 Baird St N , Bright, ON N0J 1B0, Canada"
ChIJ4VOfZXrjL4gRRHSftHOe34g,Unit D,"Unit D, 12 Graham St, Blenheim, ON N0P 1A0, Canada",Blenheim,Zone 2 — Chatham-Kent,hub_address_search,"12 Graham St, Blenheim, ON N0P 1A0, Canada"
ChIJF8vGe49gLogR9dSsmlvFkT4,12 Laing Blvd,"12 Laing Blvd, St Thomas, ON N5P 4B5, Canada",St. Thomas,Zone 4 — London / Middlesex,hub_address_search,"12 Laing Blvd , St Thomas, ON N5P 4B5, Canada"
ChIJpUJdbkKdLIgRBrza9ogTl2Q,255 Dundas St E #12,"255 Dundas St E #12, Waterdown, ON L0R 2M0, Canada",Vienna,Zone 4 — London / Middlesex,hub_address_search,"12-255 Dundas St E , Waterdown, ON L0R 2M0, Canada"
ChIJV-Df3TOKK4gRTi1--lBCd6Q,120 Saltsman Dr,"120 Saltsman Dr, Breslau, ON N3E 0B2, Canada",Dawn-Euphemia,Zone 3 — Sarnia / Lambton County,hub_address_search,"120 Saltsman Dr , Cambridge, ON N3H 4R7, Canada"
ChIJi3IBJES8KogRHMsMXU48WjA,120 Saunders Rd,"120 Saunders Rd, Barrie, ON L4N 9A8, Canada",Erieau,Zone 2 — Chatham-Kent,hub_address_search,"120 Saunders Rd , Barrie, ON L4N 9A8, Canada"
ChIJx42mzRsvK4gRbJBza5SmtLo,1200 Creditstone Rd,"1200 Creditstone Rd, Concord, ON L4K 5T2, Canada",Lucan,Zone 4 — London / Middlesex,hub_address_search,"1200 Creditstone Rd , Concord, ON L4K 5T2, Canada"
EjIxMjAwIENyZWRpdHN0b25lIFJkIGMsIENvbmNvcmQsIE9OIEw0SyA1VDIsIENhbmFkYSIdGhsKFgoUChIJx42mzRsvK4gRbJBza5SmtLoSAWM,1200 Creditstone Rd c,"1200 Creditstone Rd c, Concord, ON L4K 5T2, Canada",Harrow,Zone 1 — Windsor / Essex County,hub_address_search,"1200 Creditstone Rd c, Concord, ON L4K 5T2, Canada"
